"State","Region","Division","pop","DATE","Infected","Death"
"Oklahoma","South","West South Central",3943079,2020-04-26,3251,195
"Oklahoma","South","West South Central",3943079,2020-04-25,3192,194
"Oklahoma","South","West South Central",3943079,2020-04-24,3119,188
"Oklahoma","South","West South Central",3943079,2020-04-23,3015,179
"Oklahoma","South","West South Central",3943079,2020-04-22,2893,169
"Oklahoma","South","West South Central",3943079,2020-04-21,2805,164
"Oklahoma","South","West South Central",3943079,2020-04-20,2679,143
"Oklahoma","South","West South Central",3943079,2020-04-19,2597,140
"Oklahoma","South","West South Central",3943079,2020-04-18,2567,139
"Oklahoma","South","West South Central",3943079,2020-04-17,2463,136
"Oklahoma","South","West South Central",3943079,2020-04-16,2355,131
"Oklahoma","South","West South Central",3943079,2020-04-15,2261,123
"Oklahoma","South","West South Central",3943079,2020-04-14,2177,109
"Oklahoma","South","West South Central",3943079,2020-04-13,2061,98
"Oklahoma","South","West South Central",3943079,2020-04-12,1968,96
"Oklahoma","South","West South Central",3943079,2020-04-11,1866,93
"Oklahoma","South","West South Central",3943079,2020-04-10,1790,88
"Oklahoma","South","West South Central",3943079,2020-04-09,1678,80
"Oklahoma","South","West South Central",3943079,2020-04-08,1521,79
"Oklahoma","South","West South Central",3943079,2020-04-07,1465,67
"Oklahoma","South","West South Central",3943079,2020-04-06,1325,51
"Oklahoma","South","West South Central",3943079,2020-04-05,1251,46
"Oklahoma","South","West South Central",3943079,2020-04-04,1157,42
"Oklahoma","South","West South Central",3943079,2020-04-03,989,38
"Oklahoma","South","West South Central",3943079,2020-04-02,879,34
"Oklahoma","South","West South Central",3943079,2020-04-01,719,29
"Oklahoma","South","West South Central",3943079,2020-03-31,566,23
"Oklahoma","South","West South Central",3943079,2020-03-30,480,17
"Oklahoma","South","West South Central",3943079,2020-03-29,429,16
"Oklahoma","South","West South Central",3943079,2020-03-28,377,15
"Oklahoma","South","West South Central",3943079,2020-03-27,322,8
"Oklahoma","South","West South Central",3943079,2020-03-26,248,7
"Oklahoma","South","West South Central",3943079,2020-03-25,164,5
"Oklahoma","South","West South Central",3943079,2020-03-24,106,3
"Oklahoma","South","West South Central",3943079,2020-03-23,81,2
"Oklahoma","South","West South Central",3943079,2020-03-22,67,2
"Oklahoma","South","West South Central",3943079,2020-03-21,53,1
"Oklahoma","South","West South Central",3943079,2020-03-20,49,1
"Oklahoma","South","West South Central",3943079,2020-03-19,44,1
"Oklahoma","South","West South Central",3943079,2020-03-18,29,0
"Oklahoma","South","West South Central",3943079,2020-03-17,18,0
"Oklahoma","South","West South Central",3943079,2020-03-16,10,0
"Oklahoma","South","West South Central",3943079,2020-03-15,8,0
"Oklahoma","South","West South Central",3943079,2020-03-14,4,0
"Oklahoma","South","West South Central",3943079,2020-03-13,3,0
"Oklahoma","South","West South Central",3943079,2020-03-12,2,0
"Oklahoma","South","West South Central",3943079,2020-03-11,2,0
"Oklahoma","South","West South Central",3943079,2020-03-10,2,0
"Oklahoma","South","West South Central",3943079,2020-03-09,1,0
"Oklahoma","South","West South Central",3943079,2020-03-08,1,0
"Oklahoma","South","West South Central",3943079,2020-03-07,1,0
"Oklahoma","South","West South Central",3943079,2020-03-06,1,0
"Oklahoma","South","West South Central",3943079,2020-03-05,0,0
"Oklahoma","South","West South Central",3943079,2020-03-04,0,0
"Oklahoma","South","West South Central",3943079,2020-03-03,0,0
"Oklahoma","South","West South Central",3943079,2020-03-02,0,0
"Oklahoma","South","West South Central",3943079,2020-03-01,0,0
"Oklahoma","South","West South Central",3943079,2020-02-29,0,0
"Oklahoma","South","West South Central",3943079,2020-02-28,0,0
"Oklahoma","South","West South Central",3943079,2020-02-27,0,0
"Oklahoma","South","West South Central",3943079,2020-02-26,0,0
"Oklahoma","South","West South Central",3943079,2020-02-25,0,0
"Oklahoma","South","West South Central",3943079,2020-02-24,0,0
"Oklahoma","South","West South Central",3943079,2020-02-23,0,0
"Oklahoma","South","West South Central",3943079,2020-02-22,0,0
"Oklahoma","South","West South Central",3943079,2020-02-21,0,0
"Oklahoma","South","West South Central",3943079,2020-02-20,0,0
"Oklahoma","South","West South Central",3943079,2020-02-19,0,0
"Oklahoma","South","West South Central",3943079,2020-02-18,0,0
"Oklahoma","South","West South Central",3943079,2020-02-17,0,0
"Oklahoma","South","West South Central",3943079,2020-02-16,0,0
"Oklahoma","South","West South Central",3943079,2020-02-15,0,0
"Oklahoma","South","West South Central",3943079,2020-02-14,0,0
"Oklahoma","South","West South Central",3943079,2020-02-13,0,0
"Oklahoma","South","West South Central",3943079,2020-02-12,0,0
"Oklahoma","South","West South Central",3943079,2020-02-11,0,0
"Oklahoma","South","West South Central",3943079,2020-02-10,0,0
"Oklahoma","South","West South Central",3943079,2020-02-09,0,0
"Oklahoma","South","West South Central",3943079,2020-02-08,0,0
"Oklahoma","South","West South Central",3943079,2020-02-07,0,0
"Oklahoma","South","West South Central",3943079,2020-02-06,0,0
"Oklahoma","South","West South Central",3943079,2020-02-05,0,0
"Oklahoma","South","West South Central",3943079,2020-02-04,0,0
"Oklahoma","South","West South Central",3943079,2020-02-03,0,0
"Oklahoma","South","West South Central",3943079,2020-02-02,0,0
"Oklahoma","South","West South Central",3943079,2020-02-01,0,0
"Oklahoma","South","West South Central",3943079,2020-01-31,0,0
"Oklahoma","South","West South Central",3943079,2020-01-30,0,0
"Oklahoma","South","West South Central",3943079,2020-01-29,0,0
"Oklahoma","South","West South Central",3943079,2020-01-28,0,0
"Oklahoma","South","West South Central",3943079,2020-01-27,0,0
"Oklahoma","South","West South Central",3943079,2020-01-26,0,0
"Oklahoma","South","West South Central",3943079,2020-01-25,0,0
"Oklahoma","South","West South Central",3943079,2020-01-24,0,0
"Oklahoma","South","West South Central",3943079,2020-01-23,0,0
"Oklahoma","South","West South Central",3943079,2020-01-22,0,0
"Oregon","West","Pacific",4190713,2020-12-31,113929,1485
"Oregon","West","Pacific",4190713,2020-12-30,112301,1478
"Oregon","West","Pacific",4190713,2020-12-29,111258,1457
"Oregon","West","Pacific",4190713,2020-12-28,110303,1438
"Oregon","West","Pacific",4190713,2020-12-27,109734,1436
"Oregon","West","Pacific",4190713,2020-12-26,108346,1431
"Oregon","West","Pacific",4190713,2020-12-25,107831,1431
"Oregon","West","Pacific",4190713,2020-12-24,106822,1417
"Oregon","West","Pacific",4190713,2020-12-23,106020,1409
"Oregon","West","Pacific",4190713,2020-12-22,105090,1382
"Oregon","West","Pacific",4190713,2020-12-21,103880,1351
"Oregon","West","Pacific",4190713,2020-12-20,102930,1341
"Oregon","West","Pacific",4190713,2020-12-19,101814,1340
"Oregon","West","Pacific",4190713,2020-12-18,100309,1306
"Oregon","West","Pacific",4190713,2020-12-17,98937,1284
"Oregon","West","Pacific",4190713,2020-12-16,97625,1267
"Oregon","West","Pacific",4190713,2020-12-15,96093,1213
"Oregon","West","Pacific",4190713,2020-12-14,95042,1168
"Oregon","West","Pacific",4190713,2020-12-13,93853,1158
"Oregon","West","Pacific",4190713,2020-12-12,92839,1155
"Oregon","West","Pacific",4190713,2020-12-11,91434,1147
"Oregon","West","Pacific",4190713,2020-12-10,89838,1124
"Oregon","West","Pacific",4190713,2020-12-09,88308,1112
"Oregon","West","Pacific",4190713,2020-12-08,87082,1082
"Oregon","West","Pacific",4190713,2020-12-07,85798,1049
"Oregon","West","Pacific",4190713,2020-12-06,84495,1033
"Oregon","West","Pacific",4190713,2020-12-05,83240,1027
"Oregon","West","Pacific",4190713,2020-12-04,81441,1004
"Oregon","West","Pacific",4190713,2020-12-03,79294,974
"Oregon","West","Pacific",4190713,2020-12-02,78206,962
"Oregon","West","Pacific",4190713,2020-12-01,76655,938
"Oregon","West","Pacific",4190713,2020-11-30,75454,919
"Oregon","West","Pacific",4190713,2020-11-29,74119,907
"Oregon","West","Pacific",4190713,2020-11-28,72506,899
"Oregon","West","Pacific",4190713,2020-11-27,70833,890
"Oregon","West","Pacific",4190713,2020-11-26,70006,884
"Oregon","West","Pacific",4190713,2020-11-25,68504,871
"Oregon","West","Pacific",4190713,2020-11-24,67337,848
"Oregon","West","Pacific",4190713,2020-11-23,66334,830
"Oregon","West","Pacific",4190713,2020-11-22,65170,822
"Oregon","West","Pacific",4190713,2020-11-21,63668,822
"Oregon","West","Pacific",4190713,2020-11-20,62176,815
"Oregon","West","Pacific",4190713,2020-11-19,60874,809
"Oregon","West","Pacific",4190713,2020-11-18,59670,791
"Oregon","West","Pacific",4190713,2020-11-17,58570,779
"Oregon","West","Pacific",4190713,2020-11-16,57646,772
"Oregon","West","Pacific",4190713,2020-11-15,56880,762
"Oregon","West","Pacific",4190713,2020-11-14,56018,760
"Oregon","West","Pacific",4190713,2020-11-13,54937,759
"Oregon","West","Pacific",4190713,2020-11-12,53879,748
"Oregon","West","Pacific",4190713,2020-11-11,52770,746
"Oregon","West","Pacific",4190713,2020-11-10,51909,741
"Oregon","West","Pacific",4190713,2020-11-09,51155,738
"Oregon","West","Pacific",4190713,2020-11-08,50448,730
"Oregon","West","Pacific",4190713,2020-11-07,49587,729
"Oregon","West","Pacific",4190713,2020-11-06,48608,716
"Oregon","West","Pacific",4190713,2020-11-05,47839,710
"Oregon","West","Pacific",4190713,2020-11-04,47049,707
"Oregon","West","Pacific",4190713,2020-11-03,46460,701
"Oregon","West","Pacific",4190713,2020-11-02,45977,694
"Oregon","West","Pacific",4190713,2020-11-01,45418,691
"Oregon","West","Pacific",4190713,2020-10-31,44919,689
"Oregon","West","Pacific",4190713,2020-10-30,44387,677
"Oregon","West","Pacific",4190713,2020-10-29,43793,674
"Oregon","West","Pacific",4190713,2020-10-28,43228,673
"Oregon","West","Pacific",4190713,2020-10-27,42820,665
"Oregon","West","Pacific",4190713,2020-10-26,42454,657
"Oregon","West","Pacific",4190713,2020-10-25,42101,654
"Oregon","West","Pacific",4190713,2020-10-24,41739,654
"Oregon","West","Pacific",4190713,2020-10-23,41357,651
"Oregon","West","Pacific",4190713,2020-10-22,40825,647
"Oregon","West","Pacific",4190713,2020-10-21,40457,638
"Oregon","West","Pacific",4190713,2020-10-20,40147,636
"Oregon","West","Pacific",4190713,2020-10-19,39798,630
"Oregon","West","Pacific",4190713,2020-10-18,39531,622
"Oregon","West","Pacific",4190713,2020-10-17,39315,622
"Oregon","West","Pacific",4190713,2020-10-16,38946,620
"Oregon","West","Pacific",4190713,2020-10-15,38534,612
"Oregon","West","Pacific",4190713,2020-10-14,38173,608
"Oregon","West","Pacific",4190713,2020-10-13,37785,604
"Oregon","West","Pacific",4190713,2020-10-12,37472,600
"Oregon","West","Pacific",4190713,2020-10-11,37262,600
"Oregon","West","Pacific",4190713,2020-10-10,36925,600
"Oregon","West","Pacific",4190713,2020-10-09,36538,600
"Oregon","West","Pacific",4190713,2020-10-08,36120,596
"Oregon","West","Pacific",4190713,2020-10-07,35645,585
"Oregon","West","Pacific",4190713,2020-10-06,35347,581
"Oregon","West","Pacific",4190713,2020-10-05,35056,574
"Oregon","West","Pacific",4190713,2020-10-04,34770,573
"Oregon","West","Pacific",4190713,2020-10-03,34511,572
"Oregon","West","Pacific",4190713,2020-10-02,34179,566
"Oregon","West","Pacific",4190713,2020-10-01,33863,561
"Oregon","West","Pacific",4190713,2020-09-30,33552,560
"Oregon","West","Pacific",4190713,2020-09-29,33296,555
"Oregon","West","Pacific",4190713,2020-09-28,32993,549
"Oregon","West","Pacific",4190713,2020-09-27,32818,548
"Oregon","West","Pacific",4190713,2020-09-26,32580,548
"Oregon","West","Pacific",4190713,2020-09-25,32327,544
"Oregon","West","Pacific",4190713,2020-09-24,31866,539
"Oregon","West","Pacific",4190713,2020-09-23,31513,537
"Oregon","West","Pacific",4190713,2020-09-22,31323,534
"Oregon","West","Pacific",4190713,2020-09-21,30999,531
"Oregon","West","Pacific",4190713,2020-09-20,30795,527
"Oregon","West","Pacific",4190713,2020-09-19,30599,526
"Oregon","West","Pacific",4190713,2020-09-18,30350,523
"Oregon","West","Pacific",4190713,2020-09-17,30065,520
"Oregon","West","Pacific",4190713,2020-09-16,29854,519
"Oregon","West","Pacific",4190713,2020-09-15,29660,518
"Oregon","West","Pacific",4190713,2020-09-14,29484,510
"Oregon","West","Pacific",4190713,2020-09-13,29332,508
"Oregon","West","Pacific",4190713,2020-09-12,29152,503
"Oregon","West","Pacific",4190713,2020-09-11,28886,499
"Oregon","West","Pacific",4190713,2020-09-10,28657,498
"Oregon","West","Pacific",4190713,2020-09-09,28471,496
"Oregon","West","Pacific",4190713,2020-09-08,28353,489
"Oregon","West","Pacific",4190713,2020-09-07,28187,484
"Oregon","West","Pacific",4190713,2020-09-06,28041,482
"Oregon","West","Pacific",4190713,2020-09-05,27853,481
"Oregon","West","Pacific",4190713,2020-09-04,27602,480
"Oregon","West","Pacific",4190713,2020-09-03,27355,474
"Oregon","West","Pacific",4190713,2020-09-02,27083,472
"Oregon","West","Pacific",4190713,2020-09-01,26955,466
"Oregon","West","Pacific",4190713,2020-08-31,26721,465
"Oregon","West","Pacific",4190713,2020-08-30,26552,461
"Oregon","West","Pacific",4190713,2020-08-29,26291,458
"Oregon","West","Pacific",4190713,2020-08-28,26067,455
"Oregon","West","Pacific",4190713,2020-08-27,25773,443
"Oregon","West","Pacific",4190713,2020-08-26,25568,437
"Oregon","West","Pacific",4190713,2020-08-25,25388,435
"Oregon","West","Pacific",4190713,2020-08-24,25162,431
"Oregon","West","Pacific",4190713,2020-08-23,24927,421
"Oregon","West","Pacific",4190713,2020-08-22,24702,421
"Oregon","West","Pacific",4190713,2020-08-21,24429,420
"Oregon","West","Pacific",4190713,2020-08-20,24170,412
"Oregon","West","Pacific",4190713,2020-08-19,23882,408
"Oregon","West","Pacific",4190713,2020-08-18,23681,399
"Oregon","West","Pacific",4190713,2020-08-17,23456,391
"Oregon","West","Pacific",4190713,2020-08-16,23258,389
"Oregon","West","Pacific",4190713,2020-08-15,23014,389
"Oregon","West","Pacific",4190713,2020-08-14,22610,388
"Oregon","West","Pacific",4190713,2020-08-13,22311,387
"Oregon","West","Pacific",4190713,2020-08-12,22023,378
"Oregon","West","Pacific",4190713,2020-08-11,21776,372
"Oregon","West","Pacific",4190713,2020-08-10,21484,361
"Oregon","West","Pacific",4190713,2020-08-09,21268,358
"Oregon","West","Pacific",4190713,2020-08-08,21007,357
"Oregon","West","Pacific",4190713,2020-08-07,20654,351
"Oregon","West","Pacific",4190713,2020-08-06,20246,343
"Oregon","West","Pacific",4190713,2020-08-05,19971,342
"Oregon","West","Pacific",4190713,2020-08-04,19695,336
"Oregon","West","Pacific",4190713,2020-08-03,19389,332
"Oregon","West","Pacific",4190713,2020-08-02,19092,330
"Oregon","West","Pacific",4190713,2020-08-01,18812,328
"Oregon","West","Pacific",4190713,2020-07-31,18506,324
"Oregon","West","Pacific",4190713,2020-07-30,18162,317
"Oregon","West","Pacific",4190713,2020-07-29,17802,312
"Oregon","West","Pacific",4190713,2020-07-28,17416,305
"Oregon","West","Pacific",4190713,2020-07-27,17119,289
"Oregon","West","Pacific",4190713,2020-07-26,16760,289
"Oregon","West","Pacific",4190713,2020-07-25,16489,286
